trial_id,hidden_dims,output,MSE,RMSE,MAE,R2,MaxAbsErr,MeanRelErr%,P95RelErr%,P99RelErr%,MeanBias,StdErr
343,"[256, 512, 512, 256]",Torque,0.002874,0.053612,0.041452,0.997019,0.208121,58.812206,41.790480,181.419313,-0.003994,0.053463
575,"[128, 256, 256, 128, 64]",Fx,0.003638,0.060320,0.047748,0.996286,0.235311,20.013252,48.311142,195.632385,-0.001604,0.060299
575,"[128, 256, 256, 128, 64]",Fy,0.043475,0.208506,0.150976,0.953356,1.375863,106.839279,247.586526,1366.804386,-0.000786,0.208505
575,"[128, 256, 256, 128, 64]",Fz,0.004816,0.069395,0.055140,0.995349,0.314043,24.391230,81.150972,274.082692,0.008613,0.068858
575,"[128, 256, 256, 128, 64]",Torque,0.003348,0.057859,0.045867,0.996528,0.205876,116.389542,69.792057,414.492751,0.006159,0.057530
199,"[128, 256, 256, 128]",Fx,0.003280,0.057269,0.044573,0.996652,0.220107,13.466244,33.047722,146.549095,-0.004090,0.057123
199,"[128, 256, 256, 128]",Fy,0.045381,0.213027,0.154906,0.951312,1.497345,136.863754,189.753404,1238.471224,-0.009737,0.212805
199,"[128, 256, 256, 128]",Fz,0.003977,0.063065,0.050288,0.996159,0.252557,22.198591,64.574649,235.475393,0.010572,0.062173
199,"[128, 256, 256, 128]",Torque,0.002674,0.051710,0.041644,0.997227,0.167034,58.565407,44.069167,180.534056,0.004094,0.051547
346,"[256, 512, 512, 256]",Fx,0.002282,0.047771,0.036641,0.997670,0.224830,14.560210,41.672041,163.557329,-0.004772,0.047532
346,"[256, 512, 512, 256]",Fy,0.047458,0.217849,0.158290,0.949083,1.345580,90.127846,232.478910,1087.708030,-0.005496,0.217780
346,"[256, 512, 512, 256]",Fz,0.004009,0.063316,0.047671,0.996128,0.348697,25.798582,78.092954,262.400842,0.002451,0.063269
346,"[256, 512, 512, 256]",Torque,0.001578,0.039722,0.030391,0.998363,0.183835,103.038490,42.527654,227.185751,0.001350,0.039699
202,"[128, 256, 256, 128]",Fx,0.001870,0.043242,0.032845,0.998091,0.266120,16.076458,39.367224,190.695290,-0.009799,0.042117
202,"[128, 256, 256, 128]",Fy,0.048878,0.221084,0.159548,0.947559,1.376014,92.380623,234.311929,1434.936353,-0.030258,0.219004
202,"[128, 256, 256, 128]",Fz,0.003168,0.056282,0.043167,0.996941,0.255634,28.372854,75.921967,304.215866,0.005987,0.055963
202,"[128, 256, 256, 128]",Torque,0.001480,0.038472,0.029309,0.998465,0.196529,42.377361,41.542758,190.102875,-0.001412,0.038446
208,"[128, 256, 256, 128]",Fx,0.003172,0.056319,0.043811,0.996762,0.235524,14.384749,34.278289,172.438853,-0.012667,0.054876
208,"[128, 256, 256, 128]",Fy,0.045193,0.212587,0.151187,0.951513,1.235394,114.489998,217.076849,1165.337301,0.021440,0.211503
208,"[128, 256, 256, 128]",Fz,0.004323,0.065751,0.051177,0.995824,0.271591,26.070063,78.390923,288.171704,0.003793,0.065642
208,"[128, 256, 256, 128]",Torque,0.002726,0.052214,0.040535,0.997172,0.182913,85.307945,50.115555,196.322918,-0.010465,0.051155
206,"[128, 256, 256, 128]",Fx,0.003265,0.057144,0.044711,0.996667,0.247928,16.956577,49.203391,153.714512,0.002100,0.057106
206,"[128, 256, 256, 128]",Fy,0.045398,0.213069,0.154315,0.951293,1.301825,83.807365,209.682086,1055.678942,0.002097,0.213059
206,"[128, 256, 256, 128]",Fz,0.004055,0.063678,0.048481,0.996084,0.297746,27.497694,78.753909,276.984244,-0.003640,0.063574
206,"[128, 256, 256, 128]",Torque,0.002730,0.052252,0.041516,0.997168,0.208656,88.818932,54.161530,268.013308,0.010433,0.051200
228,"[128, 256, 256, 128]",Fx,0.001839,0.042888,0.033261,0.998122,0.188899,13.802552,39.097177,155.121131,-0.001290,0.042869
228,"[128, 256, 256, 128]",Fy,0.048675,0.220624,0.160270,0.947777,1.251277,105.745224,246.382870,1465.319290,0.016416,0.220012
228,"[128, 256, 256, 128]",Fz,0.003293,0.057387,0.044369,0.996819,0.272099,20.565554,71.841694,253.847823,-0.010587,0.056402
228,"[128, 256, 256, 128]",Torque,0.001707,0.041312,0.032115,0.998230,0.199910,35.503372,47.213953,215.693082,-0.007835,0.040563
554,"[128, 256, 256, 128, 64]",Fx,0.003941,0.062781,0.049701,0.995977,0.235234,19.625368,46.070419,159.745114,0.007467,0.062335
554,"[128, 256, 256, 128, 64]",Fy,0.043609,0.208827,0.149618,0.953213,1.360406,100.299957,218.757147,1062.895756,0.000297,0.208827
554,"[128, 256, 256, 128, 64]",Fz,0.004447,0.066683,0.052013,0.995705,0.285572,22.969814,65.065833,305.687479,0.001939,0.066655
554,"[128, 256, 256, 128, 64]",Torque,0.003525,0.059370,0.047697,0.996344,0.201196,92.841507,60.847824,321.291304,-0.000155,0.059370
431,"[64, 128, 256, 128, 64]",Fx,0.003250,0.057013,0.044765,0.996682,0.226731,16.963654,51.356899,196.875856,0.010282,0.056078
431,"[64, 128, 256, 128, 64]",Fy,0.045001,0.212134,0.150360,0.951719,1.584209,112.842033,224.774220,1520.867225,-0.006236,0.212042
431,"[64, 128, 256, 128, 64]",Fz,0.004011,0.063335,0.050204,0.996126,0.296239,30.190950,78.011620,328.864753,0.023605,0.058772
431,"[64, 128, 256, 128, 64]",Torque,0.003309,0.057521,0.045589,0.996568,0.195326,122.643227,64.568429,316.433358,0.022833,0.052796
389,"[64, 128, 256, 128, 64]",Fx,0.003806,0.061692,0.046902,0.996115,0.277538,17.857271,40.322858,195.256860,-0.003214,0.061608
389,"[64, 128, 256, 128, 64]",Fy,0.043119,0.207652,0.149567,0.953738,1.328418,104.071373,196.665672,1384.436112,0.008298,0.207486
389,"[64, 128, 256, 128, 64]",Fz,0.005078,0.071261,0.054844,0.995095,0.377933,27.076672,70.214793,305.259637,0.001340,0.071248
389,"[64, 128, 256, 128, 64]",Torque,0.003642,0.060351,0.047498,0.996222,0.260979,136.249130,59.087831,295.049035,0.000497,0.060349
56,"[128, 256, 128]",Fx,0.003797,0.061622,0.047945,0.996124,0.355994,14.791816,41.427209,162.576581,-0.009400,0.060900
56,"[128, 256, 128]",Fy,0.043938,0.209615,0.150790,0.952859,1.406038,77.982193,210.799278,1469.053142,-0.008429,0.209445
56,"[128, 256, 128]",Fz,0.004503,0.067103,0.050419,0.995651,0.300041,22.015768,70.369097,288.635273,0.003480,0.067013
56,"[128, 256, 128]",Torque,0.003407,0.058372,0.043177,0.996466,0.347599,58.557346,41.940892,192.025903,-0.014910,0.056436
519,"[64, 128, 256, 256, 128]",Fx,0.002511,0.050111,0.039309,0.997437,0.208167,14.785902,35.254596,217.602434,-0.007286,0.049578
519,"[64, 128, 256, 256, 128]",Fy,0.047480,0.217898,0.158909,0.949060,1.217348,103.921379,284.837303,1398.423955,0.015144,0.217371
519,"[64, 128, 256, 256, 128]",Fz,0.003457,0.058798,0.046439,0.996661,0.253507,25.001123,70.811378,285.884955,0.004352,0.058636
519,"[64, 128, 256, 256, 128]",Torque,0.002242,0.047355,0.036946,0.997674,0.180212,54.685524,41.865694,213.091857,-0.001638,0.047327
557,"[128, 256, 256, 128, 64]",Fx,0.003780,0.061481,0.047185,0.996141,0.313251,17.561977,48.163870,200.276453,-0.011143,0.060463
557,"[128, 256, 256, 128, 64]",Fy,0.044331,0.210549,0.149424,0.952438,1.346034,115.319519,230.885140,1261.495266,-0.012237,0.210193
557,"[128, 256, 256, 128, 64]",Fz,0.004643,0.068142,0.052874,0.995515,0.302857,21.549719,70.779117,299.810301,-0.003857,0.068033
557,"[128, 256, 256, 128, 64]",Torque,0.002959,0.054399,0.042245,0.996931,0.280334,95.301056,56.537087,324.178587,-0.010629,0.053350
416,"[64, 128, 256, 128, 64]",Fx,0.004381,0.066190,0.052274,0.995528,0.226045,21.908848,51.656057,224.566460,0.000475,0.066189
416,"[64, 128, 256, 128, 64]",Fy,0.042718,0.206683,0.149529,0.954169,1.388800,93.775307,220.606751,1132.739091,0.003212,0.206658
416,"[64, 128, 256, 128, 64]",Fz,0.005245,0.072422,0.054805,0.994934,0.331019,26.112120,77.703786,286.741120,-0.016626,0.070488
416,"[64, 128, 256, 128, 64]",Torque,0.003533,0.059440,0.047293,0.996335,0.220177,133.047607,61.673833,322.264148,0.000544,0.059438
344,"[256, 512, 512, 256]",Fx,0.003344,0.057827,0.044222,0.996586,0.291608,12.412367,31.479431,123.789038,-0.006287,0.057485
344,"[256, 512, 512, 256]",Fy,0.044919,0.211941,0.151297,0.951807,1.506192,119.201736,212.858440,1377.281017,-0.000061,0.211941
344,"[256, 512, 512, 256]",Fz,0.004638,0.068100,0.052210,0.995521,0.328889,30.651381,64.299232,328.544284,-0.009062,0.067495
344,"[256, 512, 512, 256]",Torque,0.003009,0.054850,0.043434,0.996880,0.215313,32.656445,36.682760,220.590861,0.004714,0.054647
423,"[64, 128, 256, 128, 64]",Fx,0.002426,0.049253,0.038417,0.997524,0.184152,17.188244,48.262704,230.250858,-0.007542,0.048672
423,"[64, 128, 256, 128, 64]",Fy,0.047159,0.217162,0.157208,0.949403,1.451304,101.588913,270.801511,1651.873712,0.032623,0.214697
423,"[64, 128, 256, 128, 64]",Fz,0.003939,0.062758,0.048567,0.996196,0.255843,25.709396,78.459752,456.277254,-0.001654,0.062737
423,"[64, 128, 256, 128, 64]",Torque,0.002449,0.049484,0.038417,0.997460,0.192347,49.159641,52.383569,271.745485,-0.005078,0.049223
151,"[64, 128, 128, 64]",Fx,0.003434,0.058603,0.043044,0.996494,0.286218,14.311027,39.982948,143.337341,-0.024156,0.053393
151,"[64, 128, 128, 64]",Fy,0.045392,0.213055,0.155289,0.951299,1.461466,97.541153,202.314165,1273.003884,-0.021313,0.211986
151,"[64, 128, 128, 64]",Fz,0.004189,0.064720,0.049346,0.995954,0.358150,26.582705,73.390066,284.048760,0.004540,0.064560
151,"[64, 128, 128, 64]",Torque,0.003019,0.054945,0.042601,0.996869,0.219721,65.217285,65.430894,341.372923,-0.013721,0.053204
560,"[128, 256, 256, 128, 64]",Fx,0.003639,0.060328,0.046473,0.996285,0.313103,18.565422,48.672536,225.200507,-0.003919,0.060201
560,"[128, 256, 256, 128, 64]",Fy,0.045066,0.212287,0.154220,0.951650,1.366651,102.186623,220.406329,1036.382644,0.020008,0.211342
560,"[128, 256, 256, 128, 64]",Fz,0.003782,0.061499,0.047946,0.996347,0.211102,24.096552,67.949762,356.982879,0.000353,0.061498
560,"[128, 256, 256, 128, 64]",Torque,0.003553,0.059608,0.045654,0.996315,0.230176,125.903961,71.500130,493.603123,-0.002708,0.059546
522,"[64, 128, 256, 256, 128]",Fx,0.002357,0.048546,0.038275,0.997594,0.203437,17.234455,38.881001,178.135676,0.005144,0.048273
522,"[64, 128, 256, 256, 128]",Fy,0.047403,0.217721,0.155426,0.949142,1.268334,102.618057,231.242755,1424.651233,-0.003151,0.217698
522,"[64, 128, 256, 256, 128]",Fz,0.003786,0.061530,0.047664,0.996343,0.314043,29.360189,75.076914,283.448303,0.000412,0.061529
522,"[64, 128, 256, 256, 128]",Torque,0.002504,0.050042,0.040342,0.997403,0.196904,53.229458,56.717034,293.160678,0.004232,0.049862
428,"[64, 128, 256, 128, 64]",Fx,0.003291,0.057368,0.046044,0.996640,0.222919,19.854647,48.754422,244.774826,0.006196,0.057032
428,"[64, 128, 256, 128, 64]",Fy,0.044287,0.210446,0.152341,0.952485,1.243095,88.940399,237.060332,1113.691791,0.013577,0.210007
428,"[64, 128, 256, 128, 64]",Fz,0.005029,0.070916,0.055426,0.995143,0.356980,28.380377,83.960165,384.286754,-0.007782,0.070488
428,"[64, 128, 256, 128, 64]",Torque,0.003548,0.059564,0.047546,0.996320,0.238366,168.846283,74.105339,332.026140,0.004881,0.059363
572,"[128, 256, 256, 128, 64]",Fx,0.003275,0.057225,0.044363,0.996657,0.241318,18.996006,57.206326,246.997106,-0.010269,0.056296
572,"[128, 256, 256, 128, 64]",Fy,0.045634,0.213620,0.155488,0.951040,1.260890,100.147659,221.900398,1109.532936,0.020998,0.212586
572,"[128, 256, 256, 128, 64]",Fz,0.004262,0.065286,0.050162,0.995883,0.282409,24.397005,82.059047,382.422345,-0.003184,0.065208
572,"[128, 256, 256, 128, 64]",Torque,0.003000,0.054775,0.042563,0.996888,0.248230,103.044357,61.052991,363.010017,-0.002714,0.054707
182,"[64, 128, 128, 64]",Fx,0.002612,0.051109,0.039548,0.997333,0.230712,18.345764,48.998214,231.929420,0.008841,0.050339
182,"[64, 128, 128, 64]",Fy,0.046127,0.214773,0.156243,0.950511,1.357182,87.016266,202.825883,1056.344702,-0.032697,0.212269
182,"[64, 128, 128, 64]",Fz,0.004456,0.066754,0.052964,0.995696,0.285793,30.383533,80.072396,268.521285,0.004165,0.066624
182,"[64, 128, 128, 64]",Torque,0.003011,0.054869,0.043637,0.996877,0.233357,114.122810,65.120442,310.514580,-0.003029,0.054786
420,"[64, 128, 256, 128, 64]",Fx,0.002568,0.050674,0.039920,0.997379,0.258605,15.018380,43.481650,218.832956,0.003614,0.050545
420,"[64, 128, 256, 128, 64]",Fy,0.047589,0.218148,0.156763,0.948943,1.463277,109.579521,248.288765,1332.289231,-0.005501,0.218079
420,"[64, 128, 256, 128, 64]",Fz,0.003737,0.061130,0.048197,0.996391,0.228695,30.731028,79.908030,297.556180,0.008712,0.060506
420,"[64, 128, 256, 128, 64]",Torque,0.002342,0.048393,0.038456,0.997571,0.233850,79.103477,51.780531,211.583834,0.006819,0.047910
185,"[64, 128, 128, 64]",Fx,0.003215,0.056697,0.043857,0.996719,0.306128,19.365110,53.473859,237.094453,-0.003314,0.056600
185,"[64, 128, 128, 64]",Fy,0.045140,0.212462,0.151127,0.951570,1.368972,100.785316,210.962364,1177.663188,-0.003607,0.212431
185,"[64, 128, 128, 64]",Fz,0.004734,0.068801,0.052572,0.995428,0.301466,23.554934,72.542972,279.131419,-0.006177,0.068524
185,"[64, 128, 128, 64]",Torque,0.003226,0.056797,0.044429,0.996654,0.291537,127.398697,54.919818,265.126269,0.003130,0.056711
443,"[128, 256, 512, 256, 128]",Fx,0.003059,0.055305,0.041492,0.996878,0.246683,16.117607,38.129491,189.360991,-0.011340,0.054130
443,"[128, 256, 512, 256, 128]",Fy,0.046503,0.215645,0.157854,0.950108,1.451834,92.819290,229.959109,1290.489133,-0.022578,0.214459
443,"[128, 256, 512, 256, 128]",Fz,0.004603,0.067846,0.051700,0.995554,0.336896,23.495598,72.402652,260.268174,-0.005045,0.067658
443,"[128, 256, 512, 256, 128]",Torque,0.002230,0.047222,0.036414,0.997687,0.230418,77.423027,52.429502,249.784066,0.001611,0.047195
569,"[128, 256, 256, 128, 64]",Fx,0.003366,0.058017,0.045707,0.996564,0.249516,17.299646,53.050810,256.926518,0.005391,0.057766
569,"[128, 256, 256, 128, 64]",Fy,0.044487,0.210920,0.152934,0.952270,1.352839,92.607315,248.403973,1235.354879,0.011024,0.210632
569,"[128, 256, 256, 128, 64]",Fz,0.005247,0.072438,0.056495,0.994932,0.344388,30.525467,86.018235,343.437590,0.010553,0.071665
569,"[128, 256, 256, 128, 64]",Torque,0.003345,0.057834,0.045367,0.996531,0.217314,154.238007,59.458813,294.649684,0.017780,0.055033
250,"[64, 128, 256, 128]",Fx,0.002196,0.046859,0.034976,0.997759,0.221072,16.478104,39.999342,133.768860,-0.007964,0.046177
250,"[64, 128, 256, 128]",Fy,0.047710,0.218425,0.156434,0.948813,1.498002,93.207397,245.650318,1323.816539,-0.001229,0.218422
250,"[64, 128, 256, 128]",Fz,0.004448,0.066690,0.049712,0.995704,0.315765,27.955360,80.435223,313.217462,-0.022270,0.062862
250,"[64, 128, 256, 128]",Torque,0.002152,0.046394,0.034327,0.997768,0.240648,94.886261,41.849041,204.510975,-0.010644,0.045156
173,"[64, 128, 128, 64]",Fx,0.004506,0.067128,0.052857,0.995400,0.276465,17.130327,53.475244,203.436994,-0.012428,0.065968
173,"[64, 128, 128, 64]",Fy,0.042481,0.206108,0.149811,0.954423,1.157450,101.911743,258.380974,1330.525922,0.019813,0.205154
173,"[64, 128, 128, 64]",Fz,0.005116,0.071524,0.055867,0.995059,0.288249,30.968351,89.196794,395.514288,-0.005789,0.071289
173,"[64, 128, 128, 64]",Torque,0.004418,0.066470,0.050958,0.995417,0.289837,84.780273,58.269370,351.956359,-0.010575,0.065623
487,"[64, 128, 256, 256, 128]",Fx,0.003152,0.056144,0.042961,0.996782,0.292993,15.019056,40.831690,213.857562,-0.004817,0.055937
487,"[64, 128, 256, 256, 128]",Fy,0.045485,0.213273,0.156367,0.951199,1.396859,111.092697,214.138251,1350.624816,0.001254,0.213269
487,"[64, 128, 256, 256, 128]",Fz,0.004938,0.070273,0.056181,0.995230,0.304946,25.329687,83.254563,267.250621,0.004631,0.070120
487,"[64, 128, 256, 256, 128]",Torque,0.002996,0.054734,0.042257,0.996893,0.227423,101.869118,45.765703,211.156796,-0.000684,0.054729
149,"[64, 128, 128, 64]",Fx,0.003142,0.056056,0.044922,0.996792,0.209683,19.237185,48.739182,178.537967,0.015510,0.053867
149,"[64, 128, 128, 64]",Fy,0.045293,0.212821,0.153805,0.951406,1.378371,106.849113,199.937139,1290.827463,-0.025719,0.211261
149,"[64, 128, 128, 64]",Fz,0.005393,0.073437,0.058117,0.994791,0.254567,24.747715,81.262553,284.775373,0.005596,0.073223
149,"[64, 128, 128, 64]",Torque,0.002777,0.052697,0.042414,0.997120,0.189330,96.970787,61.599347,374.218218,0.018231,0.049443
566,"[128, 256, 256, 128, 64]",Fx,0.002921,0.054048,0.041663,0.997018,0.253524,17.950132,43.839870,189.348826,0.003674,0.053923
566,"[128, 256, 256, 128, 64]",Fy,0.045185,0.212567,0.153478,0.951522,1.334815,107.995575,225.121450,1615.308387,0.019396,0.211680
566,"[128, 256, 256, 128, 64]",Fz,0.004727,0.068755,0.053932,0.995434,0.297587,28.090158,74.951937,292.830309,0.005442,0.068539
566,"[128, 256, 256, 128, 64]",Torque,0.003796,0.061610,0.048388,0.996063,0.210586,130.904343,71.355294,325.461932,0.002090,0.061575
491,"[64, 128, 256, 256, 128]",Fx,0.002340,0.048378,0.037039,0.997611,0.234924,15.634277,41.745376,142.074957,0.004282,0.048188
491,"[64, 128, 256, 256, 128]",Fy,0.047803,0.218639,0.160773,0.948713,1.503083,96.916061,215.995026,1132.103112,0.005150,0.218579
491,"[64, 128, 256, 256, 128]",Fz,0.004160,0.064502,0.047738,0.995982,0.341433,27.334658,74.882446,294.972192,-0.005553,0.064262
491,"[64, 128, 256, 256, 128]",Torque,0.002335,0.048319,0.037434,0.997578,0.229457,117.256195,56.831844,249.641859,0.011460,0.046941
440,"[128, 256, 512, 256, 128]",Fx,0.002596,0.050950,0.039429,0.997350,0.244726,17.337280,44.655844,202.305134,-0.008058,0.050309
440,"[128, 256, 512, 256, 128]",Fy,0.045766,0.213930,0.154742,0.950898,1.383829,107.112236,197.438328,1225.799570,-0.008398,0.213765
440,"[128, 256, 512, 256, 128]",Fz,0.005071,0.071210,0.052714,0.995102,0.336161,27.045717,69.713811,417.274555,-0.025089,0.066644
440,"[128, 256, 512, 256, 128]",Torque,0.003302,0.057460,0.044774,0.996575,0.228992,69.362984,69.827827,338.652903,-0.019128,0.054183
548,"[128, 256, 256, 128, 64]",Fx,0.003705,0.060872,0.046830,0.996217,0.254696,14.821469,45.017989,173.848961,-0.009595,0.060111
548,"[128, 256, 256, 128, 64]",Fy,0.045088,0.212338,0.153688,0.951626,1.322398,91.141495,194.514202,894.909467,0.007061,0.212221
548,"[128, 256, 256, 128, 64]",Fz,0.004710,0.068629,0.054438,0.995451,0.314472,24.571918,73.447088,369.493042,0.012260,0.067525
548,"[128, 256, 256, 128, 64]",Torque,0.003279,0.057262,0.045909,0.996599,0.191990,94.462677,52.908743,215.898304,-0.000676,0.057258
176,"[64, 128, 128, 64]",Fx,0.004040,0.063559,0.049903,0.995876,0.245990,19.605587,45.443107,202.204462,0.001468,0.063542
176,"[64, 128, 128, 64]",Fy,0.043916,0.209561,0.152493,0.952883,1.324928,109.380577,222.350563,1338.013638,-0.036546,0.206350
176,"[64, 128, 128, 64]",Fz,0.004974,0.070527,0.054424,0.995196,0.394257,25.397385,81.843419,252.433871,0.003364,0.070447
176,"[64, 128, 128, 64]",Torque,0.003895,0.062412,0.049918,0.995960,0.198596,111.614639,61.293611,351.802368,0.008118,0.061882
200,"[128, 256, 256, 128]",Fx,0.003768,0.061384,0.048461,0.996154,0.260364,15.814933,41.408915,187.896153,-0.016025,0.059256
200,"[128, 256, 256, 128]",Fy,0.045909,0.214263,0.156986,0.950745,1.393047,113.083824,223.994846,1164.713284,0.010371,0.214012
200,"[128, 256, 256, 128]",Fz,0.004992,0.070657,0.054163,0.995178,0.343546,29.512913,70.867081,469.883762,-0.018167,0.068282
200,"[128, 256, 256, 128]",Torque,0.002319,0.048157,0.037767,0.997595,0.205382,67.682419,43.026806,177.190935,-0.004123,0.047980
570,"[128, 256, 256, 128, 64]",Fx,0.002064,0.045430,0.035262,0.997893,0.185176,14.667551,36.339478,207.383372,-0.009003,0.044529
570,"[128, 256, 256, 128, 64]",Fy,0.049079,0.221539,0.158337,0.947343,1.570029,97.677971,239.218878,929.212967,0.001205,0.221535
570,"[128, 256, 256, 128, 64]",Fz,0.003610,0.060083,0.046932,0.996513,0.241096,21.130705,63.367782,261.398110,-0.000043,0.060083
570,"[128, 256, 256, 128, 64]",Torque,0.002283,0.047780,0.038739,0.997632,0.211373,58.434429,42.964734,265.917756,0.002105,0.047734
468,"[128, 256, 512, 256, 128]",Fx,0.002358,0.048561,0.037433,0.997593,0.266281,12.905990,36.126967,156.513106,-0.008262,0.047853
468,"[128, 256, 512, 256, 128]",Fy,0.048456,0.220128,0.156911,0.948012,1.432837,108.881187,235.562213,985.043298,-0.004693,0.220078
468,"[128, 256, 512, 256, 128]",Fz,0.004066,0.063765,0.048932,0.996073,0.286683,26.728348,70.655681,281.309313,-0.007737,0.063294
468,"[128, 256, 512, 256, 128]",Torque,0.002158,0.046456,0.036647,0.997762,0.231496,80.030685,42.322568,193.199436,-0.001926,0.046416
488,"[64, 128, 256, 256, 128]",Fx,0.003492,0.059089,0.044471,0.996436,0.280715,14.728236,33.819044,140.397288,0.004064,0.058950
488,"[64, 128, 256, 256, 128]",Fy,0.045911,0.214269,0.154961,0.950743,1.266954,90.544785,217.023064,1135.751499,-0.011170,0.213977
488,"[64, 128, 256, 256, 128]",Fz,0.004473,0.066878,0.050357,0.995680,0.363359,24.023012,60.140331,306.564663,-0.000892,0.066872
488,"[64, 128, 256, 256, 128]",Torque,0.003181,0.056398,0.043571,0.996701,0.248440,125.627037,56.963697,228.189469,-0.005843,0.056094
38,"[64, 128, 64]",Fx,0.002480,0.049797,0.039758,0.997469,0.193351,16.889223,46.783726,175.572780,0.010722,0.048629
38,"[64, 128, 64]",Fy,0.048690,0.220657,0.160769,0.947762,1.463534,102.810616,232.962582,1398.344525,0.008377,0.220498
38,"[64, 128, 64]",Fz,0.003511,0.059253,0.046261,0.996609,0.317076,23.902843,78.718047,295.056240,-0.008863,0.058587
38,"[64, 128, 64]",Torque,0.002450,0.049502,0.039575,0.997458,0.172600,105.095840,68.649710,243.175425,0.021247,0.044711
